215.13,16.93,48.29,11.79,73.73,26.34,7.62,10.10,11.18,8.70,8.37,58.84,85.33,37.32,30.32,51.77,24.12,20.09,133.44,207.51,11.00,11.87,155.14,11.80,9.81,10.68,2424.13,23.39,10.87,140.33,12.99,8.86,6.01,166.80,9.72,491.04,63.39,20.02,100.38,58.95,15.60,206.04,34.90,15.95,12.50,0.00,98.74,33.16,14.64,27.80,11.00,637.04,156.52,44.34,50.60,10.86,10.62,78.77,11.96,9.41,10.82,160.22,11.53,10.30,11.18,10.86,21.74,125.15,10.86,9.88,451.02,9.06,9.33,59.93,11.44,15.00,26.50,53.34,15.26,343.08,14.26,61.30,402.06,10.34,10.30,9.59,172.23,31.40,12.33,9.33,16.55,86.28,217.12,125.28,10.10,10.77,9.00,18.71,12.45,12.38,11.41,9.49,8.73,24.99,10.84,406.08,157.60,30.45,202.11,10.95,19.49,24.35,88.54,12.08,123.39,686.33,59.34,10.10,70.74,39.42,975.08,10.20,9.49,10.60,24.62,96.28,10.30,10.86,16.29,184.80,43.23,94.92,1016.07,48.37,22.96,23.96,133.35,60.48,405.06,25.40,28.25,190.26,8.42,10.49,11.92,10.44,161.95,6189.29,11.67,28.11,11.09,11.00,30.07,10.25,17.57,10.09,136.08,11.14,96.55,10.64,24.45,11.70,10.63,10.88,11.92,9.80,10.54,11.00,57.46,44.07,11.06,12.88,9.70,439.02,587.01,26.95,35.58,6.56,11.22,10.81,9.00,118.93,13.07,35.47,309.05,560.04,27.05,8.60,8.31,46.11,10.82,9.27,10.10,7.35,17.68,75.77,374.48,9.43,815.21,10.49
142.97,105.33,67.01,105.40,50.75,82.63,104.82,108.76,107.76,105.63,93.04,52.07,57.28,102.12,81.38,51.30,84.09,103.49,74.59,130.75,108.86,107.77,85.62,103.25,104.13,106.75,2366.43,82.69,107.49,126.92,107.27,106.86,93.82,83.34,107.35,410.47,109.67,104.46,49.98,99.90,105.57,133.71,97.82,100.36,107.16,98.74,0.00,96.30,100.91,95.57,108.56,555.86,90.77,100.82,92.33,108.17,106.93,85.74,107.38,102.84,109.05,68.28,108.47,107.96,108.29,108.77,97.70,60.53,108.77,103.62,371.24,106.24,107.04,92.17,101.96,98.23,77.79,107.78,101.77,265.39,104.89,42.55,322.65,108.27,107.98,108.25,150.33,74.77,107.80,105.64,101.31,53.35,145.11,66.22,108.61,108.91,107.62,103.00,107.90,96.51,104.49,104.99,106.42,93.35,108.18,327.05,79.80,94.75,126.94,108.42,86.71,80.07,53.95,91.59,72.16,613.75,62.41,108.76,95.30,69.36,892.07,108.53,106.97,106.13,82.92,59.25,107.68,108.77,89.72,107.41,102.28,92.76,957.89,59.98,84.08,89.16,58.80,60.56,325.80,96.83,78.90,153.69,103.19,108.50,108.44,108.54,68.21,6136.11,108.53,97.60,108.05,108.56,78.55,108.61,100.87,102.97,75.22,105.77,117.45,108.26,97.22,108.41,108.35,104.28,108.44,102.60,108.48,108.86,49.05,64.59,108.90,108.40,107.07,359.15,502.33,85.03,75.50,98.34,108.51,107.63,106.37,37.57,107.68,94.69,232.02,500.86,92.89,97.61,99.14,64.41,109.05,106.78,108.76,102.09,91.37,47.66,296.49,101.72,768.59,107.78
225.93,25.68,66.16,30.78,85.10,37.02,35.39,37.30,35.61,30.68,28.90,69.85,99.50,17.76,16.45,59.62,48.37,22.62,129.60,215.91,37.39,35.56,165.33,27.82,28.31,36.98,2400.43,47.21,33.17,119.15,33.18,33.08,31.41,172.23,34.73,500.12,40.82,22.65,81.80,30.38,28.04,216.72,6.17,18.69,31.47,33.16,96.30,0.00,20.13,14.36,36.96,645.98,166.79,17.99,30.43,35.64,32.80,52.52,33.66,28.38,37.82,162.27,36.91,36.21,36.34,37.25,18.28,133.42,37.25,26.95,460.38,32.58,33.43,28.54,24.80,21.28,47.11,32.66,21.41,352.96,27.10,55.78,411.31,36.50,35.63,36.50,141.24,50.01,33.86,31.16,18.63,99.11,228.06,136.11,37.09,37.19,35.16,20.29,36.28,24.56,26.91,31.20,32.80,13.52,35.65,415.59,164.30,17.12,211.58,36.32,41.00,42.37,100.92,25.73,102.89,663.22,75.94,37.30,38.70,56.49,983.22,36.46,34.75,33.42,48.70,110.47,34.80,37.25,38.22,192.70,19.97,67.19,987.43,62.75,47.08,15.71,141.07,75.66,414.41,8.84,47.09,160.79,29.16,36.98,36.92,36.94,162.87,6165.33,35.34,6.00,35.01,36.96,51.30,36.58,17.25,28.33,147.96,33.48,66.95,35.74,9.35,37.02,36.25,27.04,36.92,29.43,35.96,37.39,67.31,41.21,37.11,37.03,34.74,448.29,594.16,16.45,56.31,27.61,36.92,34.86,33.26,108.93,33.35,7.00,319.06,534.34,9.34,38.55,39.68,62.38,37.82,32.90,37.30,38.09,18.60,86.19,353.09,37.82,786.13,34.92
222.60,8.81,57.07,12.29,80.28,28.32,15.37,17.39,16.23,10.80,13.03,65.09,93.28,24.28,23.07,56.58,34.58,9.59,133.49,214.02,17.57,16.21,162.24,10.54,9.13,17.37,2417.57,33.90,13.19,134.12,14.11,13.18,14.80,172.23,14.94,498.21,51.20,9.32,95.38,46.16,10.28,213.48,21.42,4.77,11.87,14.64,100.91,20.13,0.00,18.67,17.11,644.19,163.45,31.08,43.07,15.82,13.02,70.13,14.24,9.98,18.15,164.53,17.23,16.56,16.71,17.37,14.54,131.12,17.37,7.68,458.27,12.88,13.75,48.30,6.17,8.85,35.69,41.10,4.97,350.42,8.93,60.91,409.20,16.70,15.74,16.62,161.18,39.66,14.30,11.53,2.13,93.72,224.67,132.31,17.15,17.50,15.34,6.16,17.17,10.68,7.37,12.32,13.01,16.21,15.83,413.33,163.33,22.58,209.11,16.42,27.31,31.33,95.74,12.13,118.15,680.34,67.83,17.39,58.75,47.41,982.00,16.43,15.31,13.52,35.30,104.45,15.16,17.37,23.59,191.09,30.08,85.69,1006.77,55.85,33.33,15.05,139.51,68.29,412.25,12.12,35.97,180.25,9.39,17.15,17.37,17.00,165.79,6182.45,15.70,14.63,15.17,17.11,39.42,16.58,3.19,11.25,143.71,14.48,83.73,16.07,11.28,17.59,16.34,7.26,17.37,10.29,15.96,17.57,63.38,42.76,17.38,17.82,15.16,446.23,593.55,20.66,45.06,9.18,17.14,15.22,13.67,118.42,14.08,23.79,316.42,552.49,15.13,20.25,21.20,54.22,18.15,12.96,17.39,18.70,12.26,82.07,369.28,18.89,805.47,15.02
225.21,26.65,64.04,25.96,84.51,38.20,31.61,32.63,30.63,26.39,24.84,68.88,98.22,29.32,20.06,58.28,44.69,25.73,135.89,215.90,32.62,30.36,164.48,21.27,23.01,31.70,2400.17,43.43,29.85,116.10,29.45,28.94,26.29,172.13,29.61,499.77,54.87,25.96,86.39,44.30,28.76,215.97,20.13,14.91,29.34,27.80,95.57,14.36,18.67,0.00,31.87,645.72,166.80,32.18,25.24,31.26,28.73,54.10,29.63,22.35,33.41,162.01,31.69,31.00,31.59,32.39,9.98,133.75,32.39,22.03,460.01,27.44,29.46,36.82,20.35,13.82,42.91,46.28,18.00,352.47,25.04,57.59,411.01,31.46,30.77,31.61,147.40,47.44,30.44,26.15,17.56,97.96,227.32,135.59,32.26,33.12,30.50,22.35,30.69,17.03,24.12,24.88,27.89,5.51,31.28,415.19,164.42,4.91,211.08,31.58,38.51,40.71,100.05,22.57,104.26,664.90,74.05,32.63,47.08,54.19,983.17,31.95,29.14,30.60,45.22,108.93,30.48,32.39,35.95,192.53,33.26,70.39,991.99,60.27,43.20,19.14,140.26,74.26,414.11,15.42,45.46,166.75,24.79,32.02,31.64,31.94,162.74,6164.82,32.19,13.09,30.95,31.87,47.93,32.16,16.92,21.17,146.83,28.20,80.15,31.73,12.15,31.87,31.53,23.41,31.64,25.51,31.84,32.62,65.61,45.33,32.91,31.64,29.07,447.93,594.06,11.59,53.47,22.77,31.76,30.22,27.75,108.05,30.28,12.46,318.52,536.23,17.20,34.16,35.50,60.11,33.41,28.55,32.63,33.36,14.65,85.78,355.39,32.62,789.62,30.35
223.01,15.56,56.22,9.27,81.86,32.73,5.92,5.00,5.83,7.23,16.16,67.53,93.10,38.72,37.77,60.84,31.06,20.05,141.34,215.74,4.00,4.24,163.30,11.67,9.04,3.61,2431.01,31.34,5.22,146.29,7.14,6.13,14.94,175.70,2.96,499.05,65.05,19.95,109.23,62.34,14.26,214.04,38.33,18.93,8.07,11.00,108.56,36.96,17.11,31.87,0.00,645.00,164.52,47.02,55.94,4.12,5.04,85.25,5.83,10.37,7.21,169.74,2.00,4.58,5.10,3.00,26.30,133.47,3.00,10.46,459.02,5.00,7.21,65.11,12.74,18.62,34.54,54.61,16.12,351.01,12.30,70.86,410.03,3.16,1.73,4.36,177.79,39.43,5.87,6.00,18.45,94.21,225.02,133.30,4.12,7.28,5.48,19.27,5.10,17.14,11.05,7.14,5.08,30.24,4.31,414.00,166.22,35.10,210.34,1.00,25.90,32.39,96.37,19.11,132.02,694.64,67.08,5.00,75.58,47.34,983.13,3.00,5.39,6.35,32.51,104.04,5.74,3.00,22.37,193.15,45.06,101.34,1022.90,56.85,30.03,29.50,142.05,68.20,413.05,29.15,35.87,196.76,8.17,4.12,3.00,2.00,171.43,6195.69,7.24,31.29,4.25,0.00,37.33,3.74,19.96,12.50,144.05,6.24,99.82,6.54,27.85,5.66,2.45,10.01,3.00,9.33,3.74,4.00,66.37,52.41,6.26,5.00,3.00,447.02,595.34,34.15,43.07,11.95,1.00,4.60,4.69,128.74,7.26,39.99,317.02,567.34,31.75,13.08,14.00,54.38,7.21,4.80,5.00,8.54,25.03,84.23,383.36,8.94,821.17,2.24
422.00,645.16,589.02,645.05,564.10,618.24,641.01,645.03,645.02,645.03,633.07,579.15,552.02,646.08,629.86,588.33,614.01,644.27,531.34,430.31,645.02,645.01,482.08,645.08,645.05,643.00,2446.17,614.02,645.02,657.23,645.02,645.03,633.05,474.25,645.00,146.12,647.15,645.27,589.68,644.88,644.14,431.02,646.06,645.24,645.04,637.04,555.86,645.98,644.19,645.72,645.00,0.00,481.16,646.62,647.32,645.01,645.01,639.44,645.01,644.06,645.05,488.16,645.00,645.01,645.02,645.01,645.49,513.33,645.01,645.07,186.05,645.01,645.04,645.15,644.10,643.23,611.02,647.20,645.16,294.02,645.09,591.59,235.02,645.01,645.00,645.02,661.89,606.02,645.02,645.02,645.22,551.02,420.02,512.06,645.02,645.05,645.03,645.25,645.01,640.17,645.08,645.03,645.02,642.65,645.01,231.00,481.68,645.89,435.14,645.00,620.02,614.05,549.04,633.14,600.76,773.91,578.01,645.03,647.26,598.02,338.33,645.01,645.02,643.02,613.03,541.02,645.03,645.01,624.03,453.42,646.48,641.75,1128.08,589.06,615.00,634.53,505.51,577.02,232.09,643.59,610.04,644.59,643.03,645.01,645.00,645.01,488.72,6200.89,645.05,645.69,645.01,645.00,608.01,645.02,645.27,645.11,501.01,644.02,652.48,645.04,644.54,645.02,645.00,645.06,645.00,642.04,645.01,645.02,581.23,605.87,645.04,645.01,645.00,198.02,63.91,634.76,602.01,639.06,645.00,645.01,645.01,564.67,645.03,646.16,328.02,777.76,639.69,632.00,633.05,591.02,645.05,645.01,645.03,637.01,637.40,562.15,583.29,637.01,1036.96,645.00
60.33,164.17,108.50,164.62,83.47,137.56,160.32,164.48,164.64,164.31,152.41,98.64,71.61,166.63,150.62,108.82,133.58,163.38,78.48,52.35,164.45,164.62,12.89,164.80,164.45,162.65,2416.41,133.64,164.20,216.08,164.46,164.29,152.55,33.02,164.48,335.33,171.59,164.30,131.60,169.15,163.06,51.32,166.69,164.75,164.13,156.52,90.77,166.79,163.45,166.80,164.52,481.16,0.00,168.04,172.78,164.47,164.35,172.82,164.44,163.65,164.47,53.64,164.59,164.61,164.59,164.46,165.83,33.99,164.46,164.42,295.27,164.44,164.27,171.11,163.52,163.15,130.79,169.62,164.63,187.41,164.37,115.63,246.21,164.45,164.42,164.46,231.94,125.39,164.35,164.41,164.55,70.73,62.22,31.80,164.52,164.40,164.41,164.38,164.75,160.13,164.17,164.59,164.36,163.33,164.47,250.32,21.47,167.53,47.36,164.45,139.36,133.24,68.78,152.63,158.07,654.40,97.61,164.48,175.82,117.42,819.09,164.40,164.63,162.19,132.58,61.24,164.31,164.46,143.31,33.04,167.71,180.41,1006.44,108.90,134.60,154.47,33.68,96.34,249.17,163.47,129.12,230.44,162.34,164.58,164.64,164.52,58.56,6188.65,164.20,165.91,164.40,164.52,127.80,164.39,164.64,164.77,23.70,163.63,186.53,164.31,164.53,164.71,164.48,164.30,164.64,161.41,164.32,164.45,101.49,126.46,164.38,164.75,164.53,283.27,431.63,155.84,121.57,158.44,164.55,164.51,164.51,118.97,164.36,167.60,153.56,557.32,159.75,151.49,152.51,110.57,164.47,164.29,164.48,156.48,157.30,81.50,337.90,156.73,830.07,164.38
227.73,32.27,71.78,41.81,88.43,41.42,44.66,47.18,46.05,41.23,39.58,74.33,103.08,12.81,25.94,65.36,56.32,27.98,123.63,217.03,47.11,45.93,167.74,40.62,39.98,47.23,2403.41,55.63,42.19,127.45,42.62,43.07,42.66,174.07,45.23,501.00,23.31,27.82,81.00,15.59,34.22,218.63,12.26,31.78,39.68,44.34,100.82,17.99,31.08,32.18,47.02,646.62,168.04,0.00,44.61,45.44,42.65,58.20,43.34,40.76,47.40,164.75,47.11,46.75,46.44,47.06,34.20,134.80,47.06,38.66,461.31,43.45,43.20,29.29,36.65,35.93,55.95,15.91,33.28,354.14,36.35,58.98,412.21,46.58,45.65,46.64,137.80,57.03,42.91,42.10,29.81,102.67,229.87,138.35,47.13,46.54,45.35,27.86,46.92,38.67,36.73,43.13,43.40,30.58,45.45,416.57,165.77,35.03,213.30,46.16,48.48,49.19,104.11,36.59,106.06,663.94,80.88,47.18,36.90,62.77,983.52,46.17,45.84,41.94,56.65,114.15,44.48,47.06,45.79,194.22,7.81,69.88,984.43,69.18,55.37,24.96,143.97,80.03,415.30,20.46,53.16,157.29,39.91,47.18,47.18,47.04,165.23,6168.54,43.85,20.40,44.55,47.02,59.01,46.21,28.58,41.55,150.80,44.25,52.82,45.06,23.45,47.40,46.21,37.63,47.18,39.79,45.32,47.11,72.87,42.30,46.42,47.40,45.63,449.23,594.81,31.86,63.09,39.10,47.06,45.00,44.35,114.01,42.18,22.87,320.41,535.02,19.19,47.95,48.89,68.48,47.40,42.96,47.18,47.73,32.27,89.37,353.23,47.95,784.63,44.79
229.86,51.26,78.32,50.62,94.68,58.35,55.64,56.09,54.87,50.42,47.75,79.36,108.36,47.56,34.10,68.07,64.02,49.86,140.18,219.49,56.15,54.85,169.48,45.72,47.39,56.00,2375.52,62.28,54.28,91.12,54.40,52.64,49.01,173.64,53.76,501.69,65.82,49.83,76.75,50.23,53.20,220.43,35.52,39.06,54.07,50.60,92.33,30.43,43.07,25.24,55.94,647.32,172.78,44.61,0.00,55.60,53.35,33.15,54.42,46.59,56.38,160.16,55.94,54.97,55.81,56.07,30.57,139.64,56.07,46.28,462.17,51.62,52.83,29.33,45.16,38.38,60.50,60.13,43.14,355.44,50.16,59.79,413.46,55.09,54.81,55.08,128.37,64.49,55.27,50.49,42.11,107.55,231.88,142.47,55.98,56.22,53.96,46.54,55.09,40.95,48.24,48.87,51.71,27.23,55.61,417.74,167.64,21.19,214.83,55.77,59.70,59.72,109.74,45.72,85.69,642.49,87.08,56.09,37.39,69.64,983.94,55.81,53.01,55.20,63.80,118.15,53.96,56.07,58.06,195.97,48.45,49.55,970.14,72.82,62.63,40.09,143.91,87.02,416.49,36.74,63.73,147.60,49.30,55.95,55.96,55.91,160.39,6139.98,55.78,33.92,55.46,55.94,66.15,55.88,41.20,44.04,153.37,52.80,78.51,55.04,35.01,56.03,55.73,48.10,55.96,50.34,55.73,56.15,75.03,56.75,56.17,56.07,52.99,450.11,594.30,27.41,70.42,46.68,55.93,54.63,51.79,95.89,55.23,23.73,321.73,512.83,36.90,57.24,57.65,73.94,56.38,52.56,56.09,56.64,35.29,94.92,335.15,56.58,766.68,54.63
223.02,13.90,56.23,6.71,81.64,31.46,5.10,5.48,2.65,6.17,15.94,67.37,93.19,36.66,36.81,60.39,31.46,18.27,140.39,215.63,7.00,3.87,163.29,10.59,8.59,4.24,2430.76,31.29,5.02,146.20,5.20,5.92,14.51,175.52,2.79,499.02,63.10,18.24,108.29,60.70,12.71,214.07,36.87,18.24,6.98,10.86,108.17,35.64,15.82,31.26,4.12,645.01,164.47,45.44,55.60,0.00,3.35,84.56,3.61,9.17,8.31,169.54,3.61,2.45,1.73,6.16,26.25,133.26,6.16,9.77,459.03,4.24,7.68,63.93,11.33,17.77,34.73,52.69,14.87,351.04,10.08,70.21,410.02,6.24,4.47,5.48,176.63,39.35,3.93,5.57,17.15,94.11,225.08,133.23,3.74,8.12,5.57,17.69,4.80,16.27,10.88,7.75,5.90,29.73,0.25,414.01,166.04,34.56,210.32,3.74,25.53,31.85,96.19,17.87,131.45,694.11,67.07,5.48,74.27,47.35,983.12,4.24,3.74,5.45,32.65,104.18,7.87,6.16,21.75,193.01,43.13,100.58,1021.99,56.75,30.38,27.99,141.88,68.21,413.08,27.70,35.89,195.69,7.39,2.45,3.74,3.00,171.18,6195.48,8.57,29.95,1.25,4.12,37.08,5.20,18.48,12.69,144.04,5.29,98.14,8.23,26.53,3.00,1.73,8.86,3.74,7.62,5.39,7.00,66.21,51.41,8.20,4.69,5.10,447.02,595.28,33.58,43.13,11.61,3.74,1.45,4.36,128.45,4.96,39.03,317.01,566.74,30.39,13.34,14.59,54.28,8.31,5.48,5.48,10.10,24.60,84.03,382.75,9.00,820.38,3.74
223.03,11.26,56.31,5.31,81.32,30.30,5.77,7.27,4.67,4.69,14.23,66.87,93.17,33.99,34.27,59.58,31.60,15.59,139.12,215.42,7.58,3.93,163.16,8.61,6.10,5.14,2428.54,31.53,3.39,144.11,3.47,5.59,13.53,175.01,3.20,499.02,60.65,15.65,106.01,57.92,10.49,214.06,34.03,15.52,4.69,10.62,106.93,32.80,13.02,28.73,5.04,645.01,164.35,42.65,53.35,3.35,0.00,82.01,2.24,7.38,9.58,168.76,4.63,4.98,4.67,6.81,23.96,132.90,6.81,7.38,459.04,3.10,7.36,61.15,8.68,15.40,34.50,50.22,11.89,351.05,7.35,68.52,410.00,6.59,4.52,6.73,173.86,39.10,2.51,3.32,14.25,94.01,225.10,133.09,6.07,9.21,6.47,14.81,5.24,14.26,8.20,6.04,4.90,27.17,3.49,414.02,165.61,32.27,210.20,4.29,25.15,31.37,96.07,15.95,129.16,691.77,67.14,7.27,71.46,47.10,983.08,5.44,4.98,4.04,32.94,104.22,7.38,6.81,21.26,192.73,40.43,97.98,1019.33,56.45,30.45,25.34,141.51,68.09,413.06,24.87,35.50,192.94,4.70,5.37,4.74,4.96,170.30,6193.27,8.26,27.05,2.47,5.04,37.21,6.22,15.69,11.28,144.04,4.05,95.43,8.31,23.65,5.64,3.83,5.92,4.74,5.10,5.75,7.58,65.59,49.66,8.78,5.52,4.74,447.02,595.12,31.15,43.26,9.49,4.74,2.86,3.83,126.76,3.48,36.29,317.04,564.29,27.55,13.64,15.36,54.15,9.58,4.25,7.27,10.51,22.32,83.64,380.46,9.46,817.76,3.23
228.09,77.28,94.47,79.33,103.10,77.88,83.86,85.42,84.02,79.29,74.04,89.99,117.13,65.32,53.05,79.04,86.94,74.50,131.75,215.63,85.43,83.97,169.36,74.97,76.41,84.99,2348.20,85.13,82.70,70.87,82.70,81.59,75.99,168.30,83.02,494.59,71.82,74.67,55.39,54.30,79.34,218.73,55.16,67.07,81.81,78.77,85.74,52.52,70.13,54.10,85.25,639.44,172.82,58.20,33.15,84.56,82.01,0.00,82.98,75.72,85.65,151.66,85.22,84.35,84.93,85.37,60.02,139.91,85.37,75.17,455.58,80.82,81.73,29.67,73.43,67.12,82.22,70.75,70.81,350.37,77.50,61.07,407.19,84.44,84.00,84.47,97.09,84.20,83.59,79.54,69.04,115.28,230.14,144.90,85.33,85.30,83.22,72.05,84.35,69.41,76.25,78.41,80.91,55.05,84.57,411.69,164.14,51.30,212.03,84.90,82.81,80.70,116.99,71.21,57.11,611.82,100.86,85.42,27.83,87.19,974.49,84.97,82.50,83.08,86.43,125.76,82.97,85.37,81.94,192.41,63.02,17.32,938.27,87.49,85.76,61.89,142.77,99.84,410.26,60.37,84.02,114.87,77.69,85.28,85.23,85.25,150.83,6113.56,84.27,57.79,84.22,85.25,87.22,85.03,67.86,73.96,155.91,81.67,67.34,83.98,60.07,85.30,84.88,76.39,85.23,78.23,84.68,85.43,85.48,66.68,85.25,85.27,82.47,443.53,584.74,52.21,90.09,74.53,85.23,83.63,81.17,78.86,83.32,47.24,317.22,482.46,58.64,84.20,84.95,89.79,85.65,81.50,85.42,84.71,61.74,102.25,304.20,84.59,736.65,83.63
223.04,11.81,56.52,4.90,81.40,30.18,6.86,8.66,4.24,6.77,15.13,67.13,93.28,34.15,35.17,59.80,31.86,15.99,139.33,215.49,9.06,3.16,163.23,9.12,7.62,4.80,2429.52,31.81,5.12,145.12,1.64,7.69,14.30,175.19,4.41,499.03,60.92,16.31,106.69,58.53,11.27,214.12,34.89,16.91,5.71,11.96,107.38,33.66,14.24,29.63,5.83,645.01,164.44,43.34,54.42,3.61,2.24,82.98,0.00,8.37,11.22,169.10,4.69,5.39,4.47,8.19,25.48,133.00,8.19,9.04,459.06,4.80,9.49,62.07,9.62,16.25,34.74,50.49,12.57,351.08,7.28,69.12,410.01,8.12,5.92,8.31,174.65,39.32,1.76,5.10,15.30,94.05,225.15,133.16,7.14,10.91,8.25,15.56,4.24,14.92,10.09,7.42,7.01,28.34,3.75,414.02,165.75,33.27,210.29,5.20,25.12,31.59,96.05,16.42,130.03,692.67,67.24,8.66,72.23,47.28,983.09,6.86,5.74,5.01,33.36,104.32,9.33,8.19,21.24,192.80,40.73,98.98,1020.21,56.61,30.69,25.83,141.63,68.20,413.10,25.77,35.85,193.78,6.25,5.92,4.36,5.83,170.61,6194.27,10.06,27.83,2.75,5.83,37.15,7.75,16.73,12.99,144.08,3.32,96.03,10.20,24.45,5.10,4.47,7.35,4.36,5.39,7.35,9.06,65.84,50.09,10.50,4.36,6.08,447.03,595.18,32.17,43.42,10.82,5.20,2.79,5.29,127.49,2.24,37.34,317.06,565.22,28.39,13.96,16.43,54.33,11.22,6.40,8.66,11.45,23.79,83.83,381.31,9.06,818.68,4.58
222.21,13.41,55.91,5.20,80.39,30.15,10.30,11.34,8.46,5.85,12.11,65.45,92.67,32.88,29.76,57.19,31.98,16.51,138.20,214.31,12.15,8.81,162.04,2.75,3.29,9.93,2421.65,31.23,9.49,137.15,8.93,8.56,11.24,173.04,7.69,498.03,60.44,16.67,101.26,55.70,13.74,213.16,30.71,10.85,10.27,9.41,102.84,28.38,9.98,22.35,10.37,644.06,163.65,40.76,46.59,9.17,7.38,75.72,8.37,0.00,13.17,165.86,9.98,8.75,9.36,11.60,18.01,131.80,11.60,3.85,458.09,5.62,10.05,56.20,4.23,8.77,33.44,50.23,8.22,350.18,8.53,64.77,409.07,10.84,9.62,10.49,168.52,38.49,9.50,4.91,11.11,93.23,224.30,132.24,10.42,12.98,9.57,14.35,9.25,7.62,8.55,4.53,7.35,21.04,9.18,413.12,164.07,25.53,209.09,10.13,25.62,30.89,95.36,12.76,123.05,685.36,66.74,11.34,66.63,46.46,982.04,10.56,6.97,10.22,32.93,103.65,11.07,11.60,22.00,191.41,39.18,91.92,1013.48,55.02,30.62,21.87,139.71,67.68,412.15,21.23,35.56,187.55,4.64,9.83,9.93,10.03,167.27,6186.39,12.97,22.94,9.12,10.37,36.95,11.07,12.30,6.25,143.16,6.97,93.31,12.21,19.30,9.67,9.52,5.26,9.93,5.75,11.05,12.15,63.57,47.48,12.98,10.13,7.91,446.06,593.77,25.11,43.19,6.46,10.13,8.12,5.88,121.32,9.78,30.99,316.13,557.79,24.01,15.53,17.13,53.24,13.17,8.07,11.34,13.51,17.06,82.49,374.45,12.15,811.68,9.09
223.14,17.42,56.13,13.64,82.29,34.45,7.14,3.00,10.10,8.16,17.69,67.76,93.18,40.37,38.37,61.64,31.51,21.83,141.33,215.87,4.47,10.86,163.50,15.37,11.80,10.05,2431.02,31.46,7.95,146.53,12.71,5.25,16.40,175.89,7.71,499.12,65.57,21.02,109.61,62.72,15.31,214.08,38.82,19.73,10.74,10.82,109.05,37.82,18.15,33.41,7.21,645.05,164.47,47.40,56.38,8.31,9.58,85.65,11.22,13.17,0.00,169.83,8.94,8.06,9.06,5.00,26.18,133.64,5.00,12.11,459.02,8.54,4.47,65.37,15.36,20.88,35.45,55.26,18.97,351.05,15.95,71.15,410.10,5.10,6.56,3.32,178.14,39.96,10.82,9.59,19.87,94.56,225.06,133.48,5.00,1.00,3.74,20.76,11.75,19.81,11.71,10.72,6.57,31.01,8.28,414.08,166.39,36.14,210.37,7.28,27.55,33.04,96.83,21.23,132.29,694.73,67.24,3.00,76.16,47.89,983.16,4.58,8.54,9.35,32.08,104.12,5.00,5.00,24.13,193.40,46.24,101.47,1022.93,57.41,30.69,31.26,142.38,68.49,413.04,29.97,36.10,196.98,11.13,7.00,9.85,6.32,171.74,6195.70,5.20,32.61,8.72,7.21,38.38,3.74,21.07,12.76,144.22,12.29,99.84,3.48,29.27,10.00,7.35,12.46,9.85,13.38,4.69,4.47,66.92,52.96,2.69,11.70,7.81,447.06,595.42,35.01,43.35,13.71,8.06,9.37,8.37,129.00,12.08,40.49,317.06,567.46,32.63,14.66,12.00,54.66,0.00,6.56,3.00,9.43,24.73,84.39,383.45,13.42,821.23,7.55
84.54,167.66,117.73,167.95,92.74,142.22,165.68,169.75,169.36,167.84,155.10,103.69,87.27,165.82,146.58,109.45,140.91,166.13,79.02,69.90,169.79,169.37,47.02,166.61,167.00,167.88,2363.41,140.13,168.99,181.35,169.07,168.54,155.62,25.20,169.00,343.07,169.85,167.06,105.70,162.95,167.32,76.01,163.05,164.61,168.81,160.22,68.28,162.27,164.53,162.01,169.74,488.16,53.64,164.75,160.16,169.54,168.76,151.66,169.10,165.86,169.83,0.00,169.75,169.42,169.66,169.77,162.97,52.19,169.77,166.64,303.97,168.30,168.59,158.55,165.31,162.70,135.93,169.07,165.64,199.24,167.56,106.68,255.69,169.45,169.33,169.43,197.12,131.57,169.33,167.93,165.23,84.30,86.29,57.57,169.73,169.74,169.03,166.22,169.50,160.44,167.05,167.55,168.32,159.26,169.54,260.18,33.31,161.53,67.54,169.64,145.50,138.65,83.17,154.38,121.61,602.71,108.59,169.75,160.95,124.28,824.10,169.64,168.81,167.35,139.64,79.73,169.00,169.77,149.14,50.05,165.84,155.64,956.95,114.20,141.44,153.41,39.12,106.89,258.73,161.67,135.81,191.62,165.58,169.73,169.77,169.72,7.31,6135.49,169.48,163.07,169.46,169.74,134.94,169.65,164.95,166.20,55.81,167.75,175.21,169.33,162.43,169.77,169.63,167.07,169.77,164.89,169.57,169.79,103.77,125.50,169.73,169.81,168.81,291.94,434.37,151.02,129.86,160.90,169.74,169.24,168.40,81.48,169.28,161.30,166.57,504.83,157.62,157.43,158.58,117.61,169.83,168.53,169.75,162.25,155.75,89.40,286.31,162.27,779.32,169.24
